时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-22 08:00:00,112876.97,BULLISH_SINGULARITY,做多,0.6007371356207951,-1.1594055179087435,0.021750019152395602,0.07371356207951425,2.0164187055356657,-1.9916469505641128,True,
2025-09-22 12:00:00,112815.5,LOW_OSCILLATION,做多,0.6,-1.173997946432254,-0.0037171670344122746,0.07371356207951425,2.0677606388937946,-1.8538667343919055,True,
2025-09-22 16:00:00,112122.9,LOW_OSCILLATION,做多,0.6,-1.188740666272352,-0.005594652109314397,0.07371356207951425,1.6289635615146874,-2.2276760295588827,True,
2025-09-23 00:00:00,112339.99,LOW_OSCILLATION,做多,0.6,-1.2185324684436811,-0.007470660152874121,0.18196618353269628,1.4455716549672275,-1.6978484531021836,True,
2025-09-23 04:00:00,113090.13,LOW_OSCILLATION,做多,0.6,-1.2335083256199995,0.009438147627749255,0.18196618353269628,1.436615502240488,-0.9431951222517441,True,
2025-09-23 08:00:00,112975.99,LOW_OSCILLATION,做多,0.6,-1.248488153626162,-0.007686691943715205,0.18196618353269628,1.0089783330540523,-0.944760466944076,True,
2025-09-23 12:00:00,112882.19,LOW_OSCILLATION,做多,0.6,-1.2634346634168707,0.00017901857185362129,0.18196618353269628,1.0489449086748215,-0.9301025201720831,True,
2025-09-24 00:00:00,111683.09,LOW_OSCILLATION,做多,0.6,-1.3076995068537998,-0.005895391881049537,-0.6118787027623548,1.385471877090645,-1.4976347240299426,True,
2025-09-24 08:00:00,113029.46,LOW_OSCILLATION,做多,0.6,-1.3363553742277638,-0.004101753410295551,-0.6118787027623548,0.7126533968600118,-0.22020607234225284,True,
2025-09-24 12:00:00,113346.41,LOW_OSCILLATION,做多,0.6,-1.3503150141545468,-0.0011566559411130151,-0.6118787027623548,1.1088233476032336,0.05391175605970695,True,
2025-09-24 16:00:00,113420.01,LOW_OSCILLATION,做多,0.6,-1.3639797558400992,-0.0021547993533039735,-0.6118787027623548,0.5701617640986058,0.10754632352620681,True,
2025-09-24 20:00:00,113307.0,LOW_OSCILLATION,做多,0.6,-1.3773129423591164,-0.0016457218721071198,-0.6118787027623548,0.5105047385958748,0.007057690315715352,True,
2025-09-25 00:00:00,112546.21,LOW_OSCILLATION,做多,0.6,-1.3902782901125388,-0.005718028025383894,0.15503794925239064,1.2435187607406708,-0.6015325048450009,True,
2025-09-25 04:00:00,111766.72,LOW_OSCILLATION,做多,0.6,-1.402839952550978,-0.00021154207065676722,0.15503794925239064,1.1394473566140795,-1.1685439198058856,True,
2025-09-25 08:00:00,111348.0,LOW_OSCILLATION,做多,0.6,-1.4149625830888395,0.0031795805338052626,0.15503794925239064,0.9035166338853362,-1.3942942303635388,True,
2025-09-25 12:00:00,111580.77,LOW_OSCILLATION,做多,0.6,-1.4266113971013261,0.0058368477029761626,0.15503794925239064,1.9693185870677123,-1.0762212342274622,True,
2025-09-26 00:00:00,109580.01,LOW_OSCILLATION,做多,0.6,-1.4583767956111229,0.0087142787590033,0.3837365672677548,0.9379071356260549,-2.0674091589798342,True,
2025-09-26 04:00:00,109320.02,LOW_OSCILLATION,做多,0.6,-1.4677958461971954,-0.007744618950424439,0.3837365672677548,1.191828774249875,-2.085306604156376,True,
2025-09-26 08:00:00,109133.5,LOW_OSCILLATION,做多,0.6,-1.4765776790617182,0.0006664209045603702,0.3837365672677548,1.037841770116892,-2.0422367056414577,True,
2025-09-26 12:00:00,109027.78,LOW_OSCILLATION,做多,0.6,-1.4846921188334878,0.0007374615739260249,0.3837365672677548,1.239853120667752,-1.937537877111693,True,
2025-09-26 16:00:00,109172.2,LOW_OSCILLATION,做多,0.6,-1.492109951770625,0.002293338328376916,0.3837365672677548,0.7963718266804782,-1.638306719767783,True,
2025-09-26 20:00:00,109643.46,LOW_OSCILLATION,做多,0.6,-1.4988029767933415,0.002992050163688571,0.3837365672677548,0.3314425460487944,-1.0993912522253233,False,量能过低
