信号时间,信号类型,交易方向,开仓价,开仓张力,首次开仓盈亏,最优平仓盈亏,最优平仓周期,最差平仓盈亏,盈亏波动,是好机会,好机会数,好机会平均盈亏,最优平仓张力,张力变化%,价格优势
2025-08-05 00:00:00,LOW_OSCILLATION,long,114256.85,-0.3040944611360524,-0.2513197239377847,3.7136941898888285,30,-1.1577861633678905,4.871480353256719,True,1,3.7136941898888285,-0.7028149670073848,-131.117319395352,3.7136941898888285
2025-08-05 04:00:00,LOW_OSCILLATION,long,113969.7,-0.329023960717731,0.7522788951800434,3.975003882610907,29,-0.9087503081959478,4.8837541908068545,True,4,3.3700821358659376,-0.7028149670073848,-113.60601382168892,3.975003882610907
2025-08-05 08:00:00,LOW_OSCILLATION,long,114827.07,-0.3533513465576995,-1.6486269309144672,3.198662127318926,28,-1.6486269309144672,4.847289058233393,True,2,3.124890324206647,-0.7028149670073848,-98.89975624944182,3.198662127318926
2025-08-05 12:00:00,LOW_OSCILLATION,long,112934.0,-0.377047618155399,0.6043529849292543,5.207466307754972,30,0.5100058441213463,4.697460463633625,True,19,3.7080735557703473,-0.6967749686599923,-84.79760515893743,5.207466307754972
2025-08-05 16:00:00,LOW_OSCILLATION,long,113616.52,-0.4000847152182264,0.45172128137703554,4.575461385368955,29,-0.09378037630443434,4.66924176167339,True,8,3.875843715332942,-0.6967749686599923,-74.15685782445752,4.575461385368955
2025-08-05 20:00:00,LOW_OSCILLATION,long,114129.75,-0.4224355572184509,-0.5430485916248821,4.524902577986892,30,-0.5430485916248821,5.067951169611774,True,6,3.8892094304946787,-0.68810336997944,-62.88954805563546,4.524902577986892
2025-08-06 00:00:00,LOW_OSCILLATION,long,113509.97,-0.4440740816026515,0.6324906966322009,7.240791271462765,30,0.6314159011759066,6.609375370286858,True,10,4.412321666546117,-0.6824112330238051,-53.67058364698999,7.240791271462765
2025-08-06 04:00:00,LOW_OSCILLATION,long,114227.91,-0.4649752805951282,-0.0010680402013843763,6.566766388354652,29,-0.0010680402013843763,6.567834428556036,True,8,4.4706488545575205,-0.6824112330238051,-46.762905793696746,6.566766388354652
2025-08-06 08:00:00,LOW_OSCILLATION,long,114226.69,-0.4851152365387308,1.039319269428181,6.567904576417301,28,0.279566885812761,6.28833769060454,True,9,4.591108357522317,-0.6824112330238051,-40.66992368509592,6.567904576417301
2025-08-06 12:00:00,LOW_OSCILLATION,long,115413.87,-0.504471155718628,-0.13332886246686823,5.471716700947651,27,-0.7519373538033137,6.2236540547509644,True,5,4.569076489680141,-0.6824112330238051,-35.27259691422761,5.471716700947651
