时间,收盘价,信号类型,方向,置信度,张力,加速度,量能比率,EMA偏离%,DXY燃料,开盘价,最高价,最低价,成交量,价格vsEMA%,V7.0.5通过,过滤原因
2025-08-12 04:00:00,118986.72,BEARISH_SINGULARITY,short,0.7,0.3773572082111734,-0.0529266795748302,,-0.2921936094781358,0.6214514966931809,118857.7,119158.06,118424.86,3135.38397,-0.18350213876317295,True,
2025-08-15 04:00:00,118956.45,BULLISH_SINGULARITY,long,0.6,-0.8050073129625414,0.0565937635539306,0.48454224137208357,-0.7515611492509465,0.6540682150561441,118968.91,119216.82,118629.58,1732.90691,-0.7337981182225262,True,
2025-08-15 08:00:00,119006.01,BULLISH_SINGULARITY,long,0.6,-1.0091647840364837,0.0885537251670626,0.31932778120091415,-0.6430076521882331,0.6540682150561441,118956.45,119144.5,118600.0,1129.82607,-0.6269081432044408,True,
2025-08-15 16:00:00,116936.27,BULLISH_SINGULARITY,long,0.6,-1.376757060349172,0.1433642834520483,0.6575137533635413,-1.9732886361245263,0.6540682150561441,117275.23,117882.35,116803.99,2393.46089,-1.9602335313034327,True,
2025-08-15 20:00:00,117342.05,BULLISH_SINGULARITY,long,0.6,-1.513084872403328,0.1632384064380758,0.39128202981202537,-1.4798925028743648,0.6540682150561441,116936.28,117761.88,116862.5,1354.69691,-1.4680029452512282,True,
2025-08-16 00:00:00,117429.63,BULLISH_SINGULARITY,long,0.6,-1.5840387941464724,0.176108911628896,0.4156289299700787,-1.2741279984413474,0.6540682150561441,117342.04,117898.99,117231.14,1420.5255,-1.263333977515387,True,
2025-08-16 04:00:00,117596.07,BULLISH_SINGULARITY,long,0.6,-1.597739210402458,0.1789097621829369,0.2755372387399946,-1.0272887606685266,0.6540682150561441,117429.63,117884.0,117278.0,925.25596,-1.0174878383115529,True,
2025-08-16 08:00:00,117378.52,BULLISH_SINGULARITY,long,0.6,-1.5325226654603907,0.1755151490771587,0.3654383861176555,-1.0963749687175304,0.6540682150561441,117596.07,117703.92,117143.98,1206.0413,-1.087503513442548,True,
2025-08-16 12:00:00,117676.7,BULLISH_SINGULARITY,long,0.6,-1.4374721010217852,0.1635529931887775,0.3673355808023187,-0.7652549002216389,0.6540682150561441,117378.52,117825.0,117327.63,1191.50027,-0.7571950543326106,True,
2025-08-16 16:00:00,117672.12,BULLISH_SINGULARITY,long,0.6,-1.326161991272079,0.1456565395102931,0.26167364518654185,-0.6963779763855482,0.6540682150561441,117676.7,117817.65,117629.94,817.42683,-0.6890753804186314,True,
2025-08-16 20:00:00,117380.66,BULLISH_SINGULARITY,long,0.6,-1.2344877743857685,0.1280727628061522,0.29704540479867936,-0.8533604342523813,0.6540682150561441,117672.13,117713.51,117219.34,832.93131,-0.8467578885879345,True,
2025-08-17 00:00:00,117684.95,BULLISH_SINGULARITY,long,0.6,-1.1640025607339624,0.1142946446744759,0.2925120362501962,-0.539851526684168,0.6540682150561441,117380.66,117771.37,117172.21,770.53091,-0.5338555379441614,True,
2025-08-17 04:00:00,118005.98,BULLISH_SINGULARITY,long,0.6,-1.1264345203409452,0.1052398009086852,0.4449574186278404,-0.2430237782148805,0.6540682150561441,117684.96,118230.82,117684.95,1109.68335,-0.23758128513642116,True,
2025-08-17 08:00:00,118308.01,BULLISH_SINGULARITY,long,0.6,-1.06495481173857,0.1015919580896871,0.4251420318760478,0.0111274203158515,0.6540682150561441,118005.98,118484.0,117922.0,1007.67549,0.016064042543603566,True,
2025-08-17 12:00:00,118246.16,BULLISH_SINGULARITY,long,0.6,-0.952193905365367,0.0970763907018761,0.4366703985260341,-0.0372389175209111,0.6540682150561441,118308.0,118575.0,118059.12,974.27271,-0.032774455801494705,True,
2025-08-17 16:00:00,117570.07,BULLISH_SINGULARITY,long,0.6,-0.8338103261085992,0.0906819553341922,0.6241900887979325,-0.5511303292826649,0.6540682150561441,118246.15,118316.01,117321.53,1326.17558,-0.5471095053343855,True,
2025-08-17 20:00:00,117405.01,BULLISH_SINGULARITY,long,0.6,-0.6374081061138063,0.0748424275816486,0.4497598268574821,-0.6253752001750928,0.6540682150561441,117570.07,117995.37,117371.65,710.30388,-0.6217376486772243,True,
2025-08-18 16:00:00,116313.99,BULLISH_SINGULARITY,long,0.6,-0.4129123865390643,0.037024528488003,0.9184571557618518,-0.7226546967004432,-0.4215774802348951,116145.34,116800.0,115818.86,1731.37273,-0.7204330321436591,True,
2025-08-18 20:00:00,116227.05,BULLISH_SINGULARITY,long,0.6,-0.3920330732421517,0.0268309203161449,0.7183657662191708,-0.7215165882439423,-0.4215774802348951,116314.0,116980.0,115980.32,1213.55039,-0.7195049653472761,True,
2025-08-19 08:00:00,115508.71,BULLISH_SINGULARITY,long,0.6,-0.4267629475559527,0.022693250114354,0.8411053239032745,-0.9071606925084572,0.0505836608300068,114978.15,115650.0,114804.0,1471.04277,-0.9056671623643743,True,
2025-08-20 04:00:00,113490.13,BULLISH_SINGULARITY,long,0.6,-0.4450787884818425,0.0466125865894631,0.5920290954909955,-1.5728623922959155,0.0926272133600955,113525.9,113837.93,113432.0,1367.41482,-1.5719531391842265,True,
2025-08-23 00:00:00,115568.77,BEARISH_SINGULARITY,short,0.7,0.482901870937082,-0.0492397506583675,0.9649104102932007,0.8777357746793217,0.8976858148979668,116936.0,117030.0,115458.2,2647.58419,0.8779068720239656,True,
2025-08-23 04:00:00,115799.47,BEARISH_SINGULARITY,short,0.7,0.6333806707152054,-0.0712640491633229,0.8285408455879127,0.9753346352884984,0.8976858148979668,115568.77,116034.53,115551.2,2258.18362,0.9754894283090476,True,
2025-08-23 08:00:00,115310.13,BEARISH_SINGULARITY,short,0.7,0.7778002315429431,-0.0914094309137822,0.49856447921019387,0.4961273259383029,0.8976858148979668,115799.46,115861.8,115223.43,1313.89391,0.4962666393018118,True,
2025-08-23 12:00:00,114812.87,BEARISH_SINGULARITY,short,0.7,0.8863440247877669,-0.1042426033983412,1.1137451002913437,0.0567711348177044,0.8976858148979668,115310.13,115486.97,114560.0,3027.56166,0.05689662167138271,True,
2025-08-23 16:00:00,115133.91,BEARISH_SINGULARITY,short,0.7,0.9730895517152656,-0.1089135252440037,0.41624435825621814,0.3044001407960823,0.8976858148979668,114812.88,115190.74,114684.11,1105.55067,0.30451392102578845,True,
2025-08-23 20:00:00,115438.05,BEARISH_SINGULARITY,short,0.7,1.0531858941557062,-0.1085940280251415,0.3946493228285967,0.5148616765544478,0.8976858148979668,115133.92,115454.12,115001.88,976.58792,0.5149647806521009,True,
2025-08-24 00:00:00,115036.0,BEARISH_SINGULARITY,short,0.7,1.0769821168733722,-0.1038053964306118,0.8169413274942211,0.1490691182850978,0.8976858148979668,115438.06,115666.68,114934.21,1995.92433,0.14916204887081697,True,
2025-08-24 04:00:00,114888.19,BEARISH_SINGULARITY,short,0.7,1.0708524911169692,-0.092549308999744,0.7001554125542437,0.0184453551260356,0.8976858148979668,115036.01,115283.21,114846.14,1715.6873,0.01852932387692988,True,
2025-08-24 08:00:00,114730.22,BEARISH_SINGULARITY,short,0.7,1.0319283983851089,-0.0782288510122637,0.8964646670920398,-0.1077502805264173,0.8976858148979668,114888.19,115060.99,114600.0,2223.47925,-0.10767439605486216,True,
2025-08-24 12:00:00,114400.0,BEARISH_SINGULARITY,short,0.7,1.0151278920587972,-0.0661799694442726,1.051035614462017,-0.3577537447294075,0.8976858148979668,114730.22,114869.41,114350.57,2662.01905,-0.3576852333958062,True,
2025-08-24 16:00:00,112600.0,BEARISH_SINGULARITY,short,0.7,0.9687040681926288,-0.0491240873358002,2.8962509888814183,-1.745366239678218,0.8976858148979668,114400.01,114917.1,110680.0,8322.01988,-1.7453050041600366,True,
2025-08-24 20:00:00,113493.59,BEARISH_SINGULARITY,short,0.7,0.9451727344888068,-0.0382081877909753,1.4380470235102416,-0.8744609282184796,0.8976858148979668,112600.0,113692.97,111632.85,4256.85481,-0.8744049821237218,True,
2025-08-25 00:00:00,112916.84,BEARISH_SINGULARITY,short,0.7,0.9605294073820044,-0.0376898339179111,0.8068319560739156,-1.248577705223139,-0.7580063088126419,113493.59,113667.28,112159.0,2384.9729,-1.2485272120955455,True,
2025-08-25 04:00:00,111511.55,BEARISH_SINGULARITY,short,0.7,0.9901744926572216,-0.0422254379919179,1.3062239963449849,-2.2469164489726587,-0.7580063088126419,112916.84,113059.52,111284.05,4054.02521,-2.2468711196078113,True,
2025-08-25 08:00:00,111214.97,BEARISH_SINGULARITY,short,0.7,0.9795186488538624,-0.0493714037453194,1.2492562543830392,-2.2735794288642497,-0.7580063088126419,111511.56,111850.13,110929.48,4028.25788,-2.273538329644459,True,
2025-08-25 12:00:00,112200.64,BEARISH_SINGULARITY,short,0.7,0.9899554608979894,-0.0661054025473951,1.3624460161588137,-1.2751208926855055,-0.7580063088126419,111214.97,112580.0,110588.0,4593.3206,-1.275083277343192,True,
2025-08-25 16:00:00,110716.13,BEARISH_SINGULARITY,short,0.7,0.9794449860146016,-0.0832975594232998,0.906471958636407,-2.341249425148074,-0.7580063088126419,112200.65,112937.26,110655.01,3109.40411,-2.3412156767741195,True,
2025-08-25 20:00:00,110111.98,BEARISH_SINGULARITY,short,0.7,0.9030361214659274,-0.0960738742872103,2.187672884390929,-2.6075577877986293,-0.7580063088126419,110716.13,111092.54,109274.1,7012.81309,-2.6075272532394065,True,
2025-08-26 00:00:00,109879.56,BEARISH_SINGULARITY,short,0.7,0.7369634222366804,-0.0985524456856689,1.2993817374062875,-2.5520501389214307,0.0264382108244643,110111.98,110111.98,108666.66,4155.39206,-2.5520224224136063,True,
2025-08-26 04:00:00,110303.2,BEARISH_SINGULARITY,short,0.7,0.5345275625055369,-0.0909357766635975,0.5991984065493355,-1.973159426771016,0.0264382108244643,109879.57,110547.31,109765.93,1910.05232,-1.9731341485677483,True,
2025-08-26 20:00:00,111763.22,BULLISH_SINGULARITY,long,0.6,-0.4196000498763127,0.0347914175798994,0.7255420339035564,-0.1403807026210969,0.0264382108244643,111116.03,112371.0,110918.26,2426.69707,-0.1403633541024631,True,
2025-08-27 00:00:00,111418.15,BULLISH_SINGULARITY,long,0.6,-0.4410154337487175,0.0570183355524237,0.6392791728839068,-0.4061386145503981,-0.0765037102724933,111763.22,111825.16,110918.26,2172.27313,-0.40612295335210213,True,
2025-08-27 04:00:00,110725.18,BULLISH_SINGULARITY,long,0.6,-0.3744866570999202,0.0677060100386067,0.5261567965420816,-0.9288010867363452,-0.0765037102724933,111418.15,111737.26,110622.5,1809.80294,-0.9287869776616781,True,
2025-08-27 20:00:00,111262.01,BEARISH_SINGULARITY,short,0.7,0.5315121968672527,-0.050391659494089,0.7481286805715702,-0.4190327491875477,-0.0765037102724933,112080.68,112452.05,110921.79,2603.73903,-0.4190232432912356,True,
2025-08-28 00:00:00,112000.01,BEARISH_SINGULARITY,short,0.7,0.6228681623718062,-0.0849772542968496,0.38527995455796854,0.2184379910521423,0.5477121377377486,111262.01,112042.04,110862.42,1203.77782,0.21844664469153047,True,
2025-08-28 04:00:00,113114.11,BEARISH_SINGULARITY,short,0.7,0.6656782316141232,-0.1159608534360241,0.817583264615477,1.0983246959790205,0.5477121377377486,112000.0,113360.0,111945.07,2481.91862,1.0983325850712489,True,
2025-08-28 08:00:00,112909.18,BEARISH_SINGULARITY,short,0.7,0.6737575505002432,-0.136815789679834,0.47501260804026413,0.8272843110425572,0.5477121377377486,113114.11,113351.51,112826.22,1419.04336,0.8272914234575367,True,
2025-08-28 12:00:00,112678.53,BEARISH_SINGULARITY,short,0.7,0.652081059323314,-0.1495768647783813,1.0509701468803228,0.5618098071604894,0.5477121377377486,112909.18,113485.9,112391.56,3088.9335,0.5618162214638037,True,
2025-08-28 16:00:00,111901.36,BEARISH_SINGULARITY,short,0.7,0.5172077569394516,-0.1454252815639488,0.6411084836338397,-0.1192520539962437,0.5477121377377486,112678.53,113186.56,111901.35,1813.29699,-0.11924628915948293,True,
2025-08-28 20:00:00,112566.9,BEARISH_SINGULARITY,short,0.7,0.3561697536914833,-0.1316469636920373,0.41351997900940585,0.4293819428363782,0.5477121377377486,111901.36,112575.98,111872.06,1097.30715,0.4293871849204796,True,
2025-08-30 08:00:00,108680.01,BULLISH_SINGULARITY,long,0.6,-0.7713245495928104,0.1538493748967691,0.5385779558990268,-1.4059121904988707,-0.3457639667035008,108524.26,108777.43,108400.0,1416.9539,-1.4059100645445342,True,
2025-08-30 12:00:00,108869.98,BULLISH_SINGULARITY,long,0.6,-0.7277703400945494,0.1401944094079916,0.5885642363758226,-1.11740183317743,-0.3457639667035008,108680.01,108926.15,108190.52,1540.53972,-1.1173999017973228,True,
2025-08-30 16:00:00,108828.33,BULLISH_SINGULARITY,long,0.6,-0.6933734792857912,0.1171216925296003,0.26348618721172634,-1.0463602229357367,-0.3457639667035008,108869.98,108900.0,108625.46,677.58629,-1.0463584723150974,True,
2025-08-30 20:00:00,108816.33,BULLISH_SINGULARITY,long,0.6,-0.6499194763126628,0.0935760121256518,0.31773525095792976,-0.9575430473934144,-0.3457639667035008,108828.32,108838.27,108468.77,776.84909,-0.9575414604790123,True,
2025-08-31 00:00:00,109223.84,BULLISH_SINGULARITY,long,0.6,-0.5760261711056902,0.0655039960753078,0.7206988869860957,-0.5310622106991942,-0.3457639667035008,108816.33,109480.02,108801.35,1756.83146,-0.5310607679308984,True,
2025-08-31 04:00:00,108708.26,BULLISH_SINGULARITY,long,0.6,-0.422744464374906,0.0413572439110956,0.4974993314729847,-0.9061639364283008,-0.3457639667035008,109223.84,109231.41,108523.49,1177.25929,-0.9061626347486557,True,
2025-09-01 16:00:00,109217.64,BULLISH_SINGULARITY,long,0.6,-0.4760740318065498,0.023287612135092,0.6667709059605984,0.0768788612337959,,108784.33,109329.65,108391.3,1553.15049,0.0768793980885909,True,
2025-09-02 04:00:00,110233.92,BULLISH_SINGULARITY,long,0.6,-0.3576406308179115,0.0319296818965584,0.9440195664875175,0.8092558500509085,,110322.19,110610.5,110000.0,1952.71608,0.8092562497844566,True,
2025-09-03 04:00:00,111099.88,BEARISH_SINGULARITY,short,0.7,0.397710678091797,-0.0338642574229575,0.6434622572335598,0.9727907018013596,,111054.0,111151.99,110528.71,1539.69973,0.9727909200673257,True,
2025-09-03 08:00:00,111437.77,BEARISH_SINGULARITY,short,0.7,0.4166636808538325,-0.03224186132157,0.63628929280795,1.156577787009389,,111099.87,111708.0,110889.29,1514.83708,1.156577984606703,True,
2025-09-03 12:00:00,112222.74,BEARISH_SINGULARITY,short,0.7,0.4336833685097903,-0.0302216211978624,1.420357788248189,1.688109731974864,,111437.77,112500.0,111031.61,3550.00487,1.6881099113734306,True,
2025-09-03 16:00:00,112193.74,BEARISH_SINGULARITY,short,0.7,0.5228213463087743,-0.0275396173639849,0.7774210970317674,1.5011863936988366,,112222.73,112575.27,111686.24,1957.30873,1.5011865554574395,True,
2025-09-03 20:00:00,111705.71,BEARISH_SINGULARITY,short,0.7,0.6539744280970713,-0.0316288378347989,0.38814924551638824,0.9577804443957648,,112193.74,112250.0,111613.98,948.2535,0.9577805898184905,True,
2025-09-04 00:00:00,111148.97,BEARISH_SINGULARITY,short,0.7,0.8149550890482373,-0.0412074301939662,0.6046358005979585,0.4111339992211268,-0.3485976966180825,111705.72,112180.0,111136.0,1484.75903,0.41113413002503896,True,
2025-09-04 04:00:00,110463.36,BEARISH_SINGULARITY,short,0.7,0.9059228787005932,-0.0523018742665059,0.9153657794991216,-0.1884457700500473,-0.3485976966180825,111148.97,111318.84,110279.68,2293.72804,-0.18844565238699962,True,
2025-09-04 08:00:00,110810.0,BEARISH_SINGULARITY,short,0.7,0.9870372456691516,-0.0662296119138201,0.5195106195374984,0.11287218088573,-0.3485976966180825,110463.36,111154.93,110415.72,1251.00126,0.11287228765146831,True,
2025-09-04 12:00:00,109510.31,BEARISH_SINGULARITY,short,0.7,0.9595783107924732,-0.0707098421747679,1.2658511858862884,-0.961241815925747,-0.3485976966180825,110810.0,111123.99,109329.12,3057.95062,-0.9612417202678799,True,
2025-09-04 16:00:00,109799.99,BEARISH_SINGULARITY,short,0.7,0.85410119092831,-0.0610143945247236,0.8978365284025687,-0.6330867638622139,-0.3485976966180825,109510.32,110218.39,109363.26,2124.63495,-0.6330866769699766,True,
2025-09-04 20:00:00,110730.87,BEARISH_SINGULARITY,short,0.7,0.7003169128914906,-0.046460143218319,0.8463131209436908,0.1893669312733992,-0.3485976966180825,109800.0,111765.31,109755.59,1991.06146,0.18936701052508573,True,
2025-09-05 00:00:00,111311.77,BEARISH_SINGULARITY,short,0.7,0.4716210894862228,-0.0257522419508708,0.7062758632570026,0.646433512856428,0.7188476720878467,110730.87,111482.09,110435.75,1665.5758,0.646433584838426,True,
2025-09-05 20:00:00,110659.99,BEARISH_SINGULARITY,short,0.7,0.6097920520830333,-0.0270096743746095,1.0098942366255668,-0.2832215897663522,0.7188476720878467,111614.54,111700.0,110375.6,2510.84487,-0.28322154667543453,True,
2025-09-06 00:00:00,111082.22,BEARISH_SINGULARITY,short,0.7,0.6998876732829364,-0.0436367636543797,0.3338275052059753,0.0879834864340256,0.7188476720878467,110660.0,111307.7,110552.56,800.18218,0.08798352556255501,True,
2025-09-06 04:00:00,110825.6,BEARISH_SINGULARITY,short,0.7,0.7680319494154517,-0.059430208663915,0.29243294796864916,-0.1296138230555878,0.7188476720878467,111082.23,111082.23,110687.69,687.98406,-0.12961378772573218,True,
2025-09-06 08:00:00,110781.02,BEARISH_SINGULARITY,short,0.7,0.7834969066484352,-0.0756687592709099,0.2739010339112355,-0.1536416975829831,0.7188476720878467,110825.59,110968.0,110675.58,621.90211,-0.1536416656204021,True,
2025-09-06 12:00:00,110384.15,BEARISH_SINGULARITY,short,0.7,0.7301231025153798,-0.0859443872761429,0.3959197004013461,-0.4628650675322376,0.7188476720878467,110781.03,110999.83,110358.11,886.00942,-0.4628650386892261,True,
2025-09-06 16:00:00,110038.41,BEARISH_SINGULARITY,short,0.7,0.5917108993894648,-0.0857561533279768,0.6235897639813041,-0.7013736559302258,0.7188476720878467,110384.16,110402.0,109977.0,1391.66059,-0.7013736298774821,True,
2025-09-06 20:00:00,110187.97,BEARISH_SINGULARITY,short,0.7,0.3697256523198328,-0.0749375642637005,0.293819384925858,-0.5127434711790338,0.7188476720878467,110038.42,110282.82,110034.44,612.56061,-0.5127434475499828,True,
2025-09-07 16:00:00,111259.99,BULLISH_SINGULARITY,long,0.6,-0.5524373245307223,0.0274058909445968,0.4876118254795937,0.336463787349699,0.7188476720878467,111329.99,111371.35,110861.2,940.48526,0.3364638017806783,True,
2025-09-07 20:00:00,111137.34,BULLISH_SINGULARITY,long,0.6,-0.558368483498322,0.0341460379838687,0.47684447132106234,0.2043015855579856,0.7188476720878467,111259.99,111600.0,111001.45,867.49224,0.20430159859459313,True,
2025-09-08 00:00:00,111052.11,BULLISH_SINGULARITY,long,0.6,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0.115303347996729,-0.4892648008094987,111137.35,111372.0,110621.78,1701.47085,0.11530335977984917,True,
2025-09-08 04:00:00,111280.39,BULLISH_SINGULARITY,long,0.6,-0.4857472183584772,0.0325742096291457,0.7535990928123307,0.2904316074213888,-0.4892648008094987,111052.11,111609.04,110899.69,1330.12513,0.2904316180976915,True,
2025-09-08 16:00:00,112097.31,BULLISH_SINGULARITY,long,0.6,-0.5504470292120278,0.0343338309090238,0.9442892785149065,0.7198448021069589,-0.4892648008094987,112631.74,112670.06,111978.67,1681.81458,0.7198448100239001,True,
2025-09-08 20:00:00,112065.23,BULLISH_SINGULARITY,long,0.6,-0.5542317892088254,0.0399649473789373,0.836673400334305,0.6247981100586496,-0.4892648008094987,112097.31,112512.71,111896.0,1127.08021,0.6247981172101297,True,
2025-09-12 20:00:00,116029.42,BULLISH_SINGULARITY,long,0.6,-0.5603252051864925,0.0270855472927339,0.8438159030817044,1.510545775020022,-0.2267614449091906,116632.51,116632.51,115752.68,2125.91492,1.5105457756564442,True,
2025-09-13 00:00:00,115957.0,BULLISH_SINGULARITY,long,0.6,-0.6129528151397056,0.0488287180228995,0.892426910246084,1.3075581808454784,-0.2267614449091906,116029.41,116298.78,115576.26,2254.31226,1.3075581814193478,True,
2025-09-13 04:00:00,115778.71,BULLISH_SINGULARITY,long,0.6,-0.6465978818855268,0.0679158472818818,0.4262905693784213,1.04095607714425,-0.2267614449091906,115957.0,115957.01,115657.81,1062.2047,1.040956077661537,True,
2025-09-13 08:00:00,115974.11,BULLISH_SINGULARITY,long,0.6,-0.629643360780302,0.0830258692239649,0.4975662848722725,1.0948405692220853,-0.2267614449091906,115778.72,116166.71,115767.33,1228.90503,1.0948405696898211,True,
2025-09-13 12:00:00,115768.68,BULLISH_SINGULARITY,long,0.6,-0.5286965672850125,0.0938720992511303,0.568754822874369,0.8278289775796952,-0.2267614449091906,115974.11,116060.0,115603.98,1373.33567,0.8278289780013954,True,
2025-09-13 16:00:00,115797.12,BULLISH_SINGULARITY,long,0.6,-0.3960923756474586,0.0973581579198135,0.6722445669006868,0.7707728431078822,-0.2267614449091906,115768.68,115817.37,115127.27,1589.96184,0.7707728434888934,True,
2025-09-18 12:00:00,117583.56,LOW_OSCILLATION,long,0.6,-0.7607988833733069,0.007054367018813,1.0642264629514093,1.0321734160653966,-0.3946251610726672,117063.41,117843.83,116977.59,2416.33194,1.032173416086114,True,
2025-09-18 16:00:00,117450.21,BULLISH_SINGULARITY,long,0.6,-0.8932457374573024,0.0295487700779963,0.8361055147219159,0.8294793318084985,-0.3946251610726672,117583.56,117900.0,117196.33,1828.6235,0.8294793318271914,True,
2025-09-18 20:00:00,117073.53,BULLISH_SINGULARITY,long,0.6,-0.9863690255242752,0.0545538079575373,0.6529802063964203,0.4576834170126261,-0.3946251610726672,117450.21,117657.17,116612.03,1375.21725,0.45768341702947235,True,
2025-09-19 00:00:00,116977.58,BULLISH_SINGULARITY,long,0.6,-0.9899285288805456,0.0790377616187847,0.6380706630574847,0.3394821755709293,0.3133477898420416,117073.53,117459.99,116871.61,1326.38784,0.3394821755861466,True,
2025-09-19 04:00:00,116909.97,BULLISH_SINGULARITY,long,0.6,-0.9537670492615472,0.0913135809952151,0.7289035824244772,0.2546118714673609,0.3133477898420416,116977.58,117100.0,116633.86,1538.09106,0.25461187148111003,True,
2025-09-19 08:00:00,116394.72,BULLISH_SINGULARITY,long,0.6,-0.8556381998726509,0.0967570602956352,0.5842007910564682,-0.1694324125437696,0.3133477898420416,116909.98,117090.36,116300.0,1243.82831,-0.1694324125313845,True,
2025-09-19 16:00:00,115125.12,BULLISH_SINGULARITY,long,0.6,-0.6501879955248384,0.0911574481144616,0.6513305603654788,-1.0880432130502196,0.3133477898420416,115884.03,116136.0,115112.58,1413.65495,-1.088043213040153,True,
2025-09-19 20:00:00,115632.38,BULLISH_SINGULARITY,long,0.6,-0.5802467880938101,0.0857744385991045,0.39052670745935963,-0.5904715355502772,0.3133477898420416,115125.13,115657.28,115100.0,812.25284,-0.5904715355411239,True,
2025-09-20 00:00:00,115445.0,BULLISH_SINGULARITY,long,0.6,-0.5958317618672219,0.0822376835839874,0.3643659414484349,-0.6804723855932961,0.3133477898420416,115632.39,115730.41,115408.47,717.06298,-0.6804723855850274,True,
2025-09-20 04:00:00,115968.56,BULLISH_SINGULARITY,long,0.6,-0.6707447704064823,0.0746480388076519,0.3906684285135758,-0.208180446884632,0.3133477898420416,115445.0,115985.2,115409.08,759.46126,-0.20818044687710954,True,
2025-09-20 08:00:00,115894.06,BULLISH_SINGULARITY,long,0.6,-0.7966076931956015,0.0717596178118271,0.4172236173545329,-0.2464199452344344,0.3133477898420416,115968.56,115968.57,115664.11,793.04586,-0.24641994522762498,True,
2025-09-20 12:00:00,115986.69,BULLISH_SINGULARITY,long,0.6,-0.9102830352200922,0.072832781954379,0.4602568676654739,-0.1508391213033856,0.3133477898420416,115894.05,116121.81,115804.47,836.91424,-0.15083912129721896,True,
2025-09-20 16:00:00,115702.0,BULLISH_SINGULARITY,long,0.6,-1.015880013178614,0.0797150193472613,0.504464070448046,-0.3583479683129673,0.3133477898420416,115986.7,116079.46,115698.08,898.20806,-0.358347968307398,True,
2025-09-20 20:00:00,115685.63,BULLISH_SINGULARITY,long,0.6,-1.0819323204582336,0.0902917940495702,0.40095074126737235,-0.3370942367887557,0.3133477898420416,115702.0,115944.7,115603.42,670.23512,-0.3370942367837081,True,
2025-09-21 00:00:00,115669.41,BULLISH_SINGULARITY,long,0.6,-1.1262067882008593,0.0989525503458196,0.6424170944329632,-0.3177389439150231,0.3133477898420416,115685.63,115732.94,115441.83,919.05922,-0.3177389439104479,True,
2025-09-21 04:00:00,115815.97,BULLISH_SINGULARITY,long,0.6,-1.0574036866519858,0.1076440216851182,0.5966227853286702,-0.1732352308141749,0.3133477898420416,115669.42,115815.98,115487.56,806.9398,-0.17323523081003042,True,
2025-09-21 08:00:00,115603.45,BULLISH_SINGULARITY,long,0.6,-0.9035021869254742,0.1072343627307967,0.6357014781627034,-0.3225805354432762,0.3133477898420416,115815.98,115819.06,115329.03,786.85295,-0.3225805354395367,True,
2025-09-21 12:00:00,115531.61,BULLISH_SINGULARITY,long,0.6,-0.7129643708577235,0.0967452388276653,0.5680222694109844,-0.3480297095835837,0.3133477898420416,115603.45,115747.23,115473.19,671.3204,-0.3480297095801941,True,
2025-09-21 16:00:00,115480.05,BULLISH_SINGULARITY,long,0.6,-0.5045964088949538,0.0794161234200658,0.6718564819010923,-0.3552544408971592,0.3133477898420416,115531.62,115665.52,115209.02,781.11646,-0.35525444089409386,True,
2025-09-21 20:00:00,115232.29,BULLISH_SINGULARITY,long,0.6,-0.3528546309540486,0.0546827682151681,0.510919113441992,-0.5151250010111857,0.3133477898420416,115480.05,115545.43,115188.0,546.23336,-0.5151250010084111,True,
2025-09-25 04:00:00,111766.72,BEARISH_SINGULARITY,short,0.7,0.3510707379084591,-0.0295471339627648,1.1394473566140793,-1.1685439198078695,0.1550379492523906,112546.22,112614.43,111450.42,2930.2095,-1.1685439198074752,True,
2025-09-25 08:00:00,111348.0,BEARISH_SINGULARITY,short,0.7,0.4214387853350161,-0.0380891695500196,0.9035166338853362,-1.394294230365318,0.1550379492523906,111766.73,112246.46,111283.63,2287.76235,-1.3942942303649621,True,
2025-09-25 12:00:00,111580.77,BEARISH_SINGULARITY,short,0.7,0.5070226708389441,-0.0496845122315624,1.9693185870677123,-1.076221234229083,0.1550379492523906,111347.99,111729.52,110629.99,4734.75828,-1.0762212342287514,True,
2025-09-25 16:00:00,109360.0,BEARISH_SINGULARITY,short,0.7,0.5323354265241772,-0.054402660995467,2.396064240912296,-2.763087032572207,0.1550379492523906,111580.77,111672.58,108631.51,6129.42446,-2.7630870325719172,True,
2025-09-25 20:00:00,108994.49,BEARISH_SINGULARITY,short,0.7,0.4373635635805704,-0.0513889115625864,0.8406212402499301,-2.802217159046668,0.1550379492523906,109360.0,109685.72,108765.0,2099.3808,-2.802217159046403,True,
2025-09-29 00:00:00,111857.51,BEARISH_SINGULARITY,short,0.7,0.3545264632503546,-0.0385408225756717,1.4502426865555131,1.3122172096902152,0.1814357834513707,112163.96,112310.0,111588.07,2297.47362,1.3122172096902287,True,
2025-09-29 04:00:00,111865.95,BEARISH_SINGULARITY,short,0.7,0.4846996733810367,-0.0435349792202885,1.1658785597962793,1.1926612474796052,0.1814357834513707,111857.51,111904.34,111560.65,1831.36016,1.1926612474796185,True,
2025-09-29 08:00:00,112100.0,BEARISH_SINGULARITY,short,0.7,0.5401670490544025,-0.0487019765743164,1.3621454891352491,1.2689325061637664,0.1814357834513707,111865.96,112421.99,111865.95,2126.24195,1.2689325061637797,True,
