信号索引,信号类型,方向,普通信号时间,普通信号价格,普通信号张力,普通信号加速度,普通信号量能比率,信号前5周期平均张力,信号前5周期平均加速度,信号前5周期平均量能比率,开仓等待周期,开仓时间,开仓价格,开仓张力,开仓加速度,开仓量能比率,价格优势%,方向是否改变,持仓周期,平仓时间,平仓价格,平仓张力,平仓加速度,平仓量能比率,最优盈亏%
372,BEARISH_SINGULARITY,short,2025-11-21 00:00:00,85821.34,0.4826570272047686,-0.0622603148352319,1.017687340359965,0.4725515019290119,-0.04078762028136835,1.1002234199208891,0,2025-11-21 00:00:00,85821.34,0.4826570272047686,-0.0622603148352319,1.0176873403599653,0.0,True,2,2025-11-21 08:00:00,82309.66,0.2059606420690203,-0.0154468527931213,2.345188179657952,4.091849416473797
373,BEARISH_SINGULARITY,short,2025-11-21 04:00:00,84049.39,0.3500202232337868,-0.0443776715428578,2.1444033134280263,0.49976038534179873,-0.050975684092184774,1.3514632816534473,3,2025-11-21 16:00:00,84209.3,-0.098664487649581,0.0444344137292679,1.0504036539642532,0.19025718092659982,True,4,2025-11-22 08:00:00,84098.94,0.1150525246226234,0.0335715128560963,0.44656974478239847,0.13105440847982416
374,BEARISH_SINGULARITY,short,2025-11-22 16:00:00,84609.76,0.3924795902945873,-0.0223453170419141,0.1856669033538673,0.08250519725756757,0.03347488717010166,0.37494462092324743,8,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,3.368713018450838,False,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452
375,BEARISH_SINGULARITY,short,2025-11-22 20:00:00,84739.74,0.4923652234492678,-0.0472118030129103,0.2394108111931307,0.1886525492213981,0.015342461836852131,0.3205323919365827,7,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,3.210158539547087,False,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452
376,BEARISH_SINGULARITY,short,2025-11-23 00:00:00,86308.54,0.5872380089443301,-0.0709110455975043,0.586983418150157,0.30481202306646565,-0.0075526037360139015,0.35321440862498993,10,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.3389921785260186,False,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
377,BEARISH_SINGULARITY,short,2025-11-23 04:00:00,85782.19,0.666297148792744,-0.0870655883478409,0.4377166771934445,0.4179438393105192,-0.03119369009512017,0.3766790402633348,9,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.9669328796571772,False,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
378,BEARISH_SINGULARITY,short,2025-11-23 08:00:00,86331.28,0.7316734543485985,-0.0958800507862898,0.3180593185749097,0.5207139942648483,-0.052768950702184514,0.35526063589542006,8,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.312035683937496,False,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
379,BEARISH_SINGULARITY,short,2025-11-23 12:00:00,87087.44,0.7977883974887496,-0.0997999745690892,0.5302296527157068,0.6113069705530462,-0.07053562989259143,0.38301113019686933,3,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,0.427822886974289,True,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452
380,BEARISH_SINGULARITY,short,2025-11-23 16:00:00,87325.01,0.8714400369390081,-0.1019729180295198,0.5647737687815152,0.6911337116604498,-0.08380689672385905,0.446195607768144,2,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,0.15460633786358494,True,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452
381,BEARISH_SINGULARITY,short,2025-11-23 20:00:00,86830.0,0.9307595892562373,-0.1000961878654718,0.5505684973105135,0.7641994392949446,-0.09262096086595263,0.4980552221210411,5,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.724392491074506,True,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
382,BEARISH_SINGULARITY,short,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,0.8414728744811845,-0.097223437992125,0.5247869920937741,0,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,0.0,True,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452
383,BEARISH_SINGULARITY,short,2025-11-24 04:00:00,87050.39,1.2099104244009793,-0.1037206840728109,0.5759127615593909,0.9320750870825569,-0.09999928727962,0.5478196728214318,3,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.4668515557483364,True,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
384,BEARISH_SINGULARITY,short,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.0277500829436876,-0.10313097156355255,0.5996054717889702,2,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.390977447095397,False,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
385,BEARISH_SINGULARITY,short,2025-11-24 12:00:00,86616.44,1.3270642121269562,-0.1224219721976412,0.9155202904784084,1.115962718716722,-0.10690130450164455,0.6638205780827537,1,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.9752023980666846,False,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
386,BEARISH_SINGULARITY,short,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413455,1.1949857515966118,-0.11195903291667096,0.7894122857260588,0,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,0.0,True,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061
387,BEARISH_SINGULARITY,short,2025-11-24 20:00:00,88300.01,1.3588586849588469,-0.145171348604755,0.8296394971472524,1.26633560088038,-0.11947155970655149,0.8359241190321821,0,2025-11-24 20:00:00,88300.01,1.3588586849588469,-0.145171348604755,0.8296394971472524,0.0,True,5,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6049375305846387
388,BEARISH_SINGULARITY,short,2025-11-25 00:00:00,87822.12,1.357736547719111,-0.1576755442408006,0.7666442905798085,1.3174785888232703,-0.12932983235426185,0.8391358277977243,0,2025-11-25 00:00:00,87822.12,1.357736547719111,-0.1576755442408006,0.7666442905798085,0.0,True,4,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.069514149738118
389,BEARISH_SINGULARITY,short,2025-11-25 04:00:00,87384.81,1.3153668557616438,-0.1659237427980161,0.9457601363491656,1.3350546607167146,-0.13969700880846272,0.9007770569293534,0,2025-11-25 04:00:00,87384.81,1.3153668557616438,-0.1659237427980161,0.9457601363491657,0.0,True,3,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,0.5744247770293165
390,BEARISH_SINGULARITY,short,2025-11-25 08:00:00,87361.71,1.2303411764272942,-0.168740638025162,1.053131692561778,1.3224909518686998,-0.14870875573100886,0.9715033202929599,3,2025-11-25 20:00:00,87369.96,0.7327565450572121,-0.1183566480196823,0.7461841484748045,0.00944349647002102,True,4,2025-11-26 12:00:00,86978.0,0.1691135532829659,-0.0091320257025959,1.243760289236652,0.4486210134467343
391,BEARISH_SINGULARITY,short,2025-11-25 12:00:00,86988.94,1.0907935181131974,-0.1626283607718157,1.4557053445062424,1.2831125028664065,-0.15540982049337126,1.061534162630932,10,2025-11-27 04:00:00,91408.34,0.2108131152215675,-0.0012941024922049,0.6596477282635257,5.080415970122172,False,26,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.363080874239704
392,BEARISH_SINGULARITY,short,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803724,1.2107890478732164,-0.1573031173279247,1.0020104893541033,9,2025-11-27 04:00:00,91408.34,0.2108131152215675,-0.0012941024922049,0.6596477282635257,5.20872646327784,False,26,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.363080874239704
393,BEARISH_SINGULARITY,short,2025-11-25 20:00:00,87369.96,0.7327565450572121,-0.1183566480196823,0.7461841484748045,1.106438691222944,-0.15283400056374594,0.988101264575362,5,2025-11-26 16:00:00,89957.36,0.0950247318367659,0.006908614626972,2.059565563334142,2.9614297637311426,True,29,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,5.868880545182745
394,BEARISH_SINGULARITY,short,2025-11-26 00:00:00,87119.92,0.5488938880377114,-0.0865393581924731,0.6584954006199814,0.9716315812760441,-0.14097796955569133,0.9700764495820574,4,2025-11-26 16:00:00,89957.36,0.0950247318367659,0.006908614626972,2.059565563334142,3.2569359567823324,True,29,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,5.868880545182745
395,BEARISH_SINGULARITY,short,2025-11-26 04:00:00,87935.05,0.4136970307788524,-0.0599978684004199,0.5376129497774514,0.8213532771122455,-0.12332365715609199,0.9020519184867717,3,2025-11-26 16:00:00,89957.36,0.0950247318367659,0.006908614626972,2.059565563334142,2.299776937637492,True,29,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,5.868880545182745
396,BEARISH_SINGULARITY,short,2025-11-27 12:00:00,90958.3,0.4132114086226846,-0.0381134065340951,0.8140791561480606,0.20602213468664532,-0.0049177914042452,1.1210187526164235,6,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.5437733554826798,True,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777
397,BEARISH_SINGULARITY,short,2025-11-27 16:00:00,91528.21,0.4654249377900183,-0.0551910819789484,0.6460606991854743,0.26775550234552076,-0.015267740838565266,0.8854346085916455,0,2025-11-27 16:00:00,91528.21,0.4654249377900183,-0.0551910819789484,0.6460606991854743,0.0,True,23,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.484402896112587
398,BEARISH_SINGULARITY,short,2025-11-27 20:00:00,91333.95,0.4856384247613806,-0.0649081115487814,0.3254880852804345,0.33600465383726547,-0.02824439513052888,0.77094556923294,3,2025-11-28 08:00:00,91437.64,0.2816310462829927,-0.0461466697783441,1.01530197521968,0.11352843055621961,True,19,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.392765167604942
399,BEARISH_SINGULARITY,short,2025-11-28 00:00:00,91208.85,0.4568015219302461,-0.0688928462386054,0.6131912659024863,0.393037629178268,-0.041340302844922495,0.6185300268277149,3,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.2648334015832885,True,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777
400,BEARISH_SINGULARITY,short,2025-11-28 04:00:00,90910.87,0.3861125427018761,-0.0614257167895505,0.6056603605363127,0.42225420042498607,-0.051362238561146766,0.6095321322065127,2,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.5967507515878023,True,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777
401,BULLISH_SINGULARITY,long,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,-0.11510980394030497,0.0010483542507533667,1.94101959821373,0,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,0.0,True,15,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,10.469287902494475
402,BULLISH_SINGULARITY,long,2025-12-01 16:00:00,85024.5,-0.5415350999677464,0.0508616229526651,1.535663352932701,-0.21016453251907427,0.011281654899112101,2.11043583658421,0,2025-12-01 16:00:00,85024.5,-0.5415350999677464,0.0508616229526651,1.535663352932701,0.0,True,14,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,10.018923957212325
403,BULLISH_SINGULARITY,long,2025-12-01 20:00:00,86286.01,-0.7168897873257397,0.0702504348110192,1.2301368258692824,-0.3347434584861369,0.025476527375493534,2.1604190935299576,0,2025-12-01 20:00:00,86286.01,-0.7168897873257397,0.0702504348110192,1.2301368258692824,0.0,True,13,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,8.410436407941448
404,BULLISH_SINGULARITY,long,2025-12-02 00:00:00,86976.99,-0.8506643540790892,0.0855791685786377,1.1613310281170657,-0.47272732920462196,0.041484851360522185,1.6314895775089686,0,2025-12-02 00:00:00,86976.99,-0.8506643540790892,0.0855791685786377,1.1613310281170655,0.0,True,12,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,7.549180536139486
405,BULLISH_SINGULARITY,long,2025-12-02 04:00:00,87012.65,-0.955169635744526,0.0949578368861826,0.6123891049634337,-0.6108470864234844,0.05747940552480416,1.4117176568236627,0,2025-12-02 04:00:00,87012.65,-0.955169635744526,0.0949578368861826,0.6123891049634337,0.0,True,11,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,7.50510414290336
406,BULLISH_SINGULARITY,long,2025-12-02 08:00:00,87368.92,-1.0636868182888148,0.1039438440810287,1.1388340844167388,-0.7487934719707813,0.0727616350107352,1.4096246696638977,0,2025-12-02 08:00:00,87368.92,-1.0636868182888148,0.1039438440810287,1.1388340844167388,0.0,True,10,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,7.066723498470617
407,BULLISH_SINGULARITY,long,2025-12-02 12:00:00,90850.01,-1.0971845145939187,0.104661018113227,2.7722610802663734,-0.8708550349999725,0.08504232090379338,1.4084359127609325,0,2025-12-02 12:00:00,90850.01,-1.0971845145939187,0.104661018113227,2.7722610802663734,0.0,True,9,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,2.9642594425691304
408,BULLISH_SINGULARITY,long,2025-12-02 16:00:00,91903.39,-1.0449994882715297,0.0942734198226267,1.7021724477367044,-0.9547657663839364,0.09227762038212033,1.4361874285615996,1,2025-12-02 20:00:00,91277.88,-0.9646028469835728,0.0792031863358898,1.1691107216783427,0.6806168956335503,True,7,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,2.4816089067800315
409,BULLISH_SINGULARITY,long,2025-12-02 20:00:00,91277.88,-0.9646028469835728,0.0792031863358898,1.1691107216783427,-0.9960512763269085,0.09376974563626543,1.426016411196443,0,2025-12-02 20:00:00,91277.88,-0.9646028469835728,0.0792031863358898,1.1691107216783427,0.0,True,7,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,2.4816089067800315
410,BULLISH_SINGULARITY,long,2025-12-03 00:00:00,92628.91,-0.8416898452874695,0.0603005350447796,1.1376456508239123,-0.9945555248616383,0.08955664004728907,1.422068848314251,3,2025-12-03 12:00:00,92373.3,-0.3263515054137118,1.8733994952002675e-06,1.46578505216518,0.27595056446200283,True,3,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,1.2663182976033016
411,BULLISH_SINGULARITY,long,2025-12-03 04:00:00,92999.99,-0.6769911022510882,0.0396931977936294,1.1173610809568415,-0.9481924359460656,0.08034586686519687,1.5062308443131522,2,2025-12-03 12:00:00,92373.3,-0.3263515054137118,1.8733994952002675e-06,1.46578505216518,0.6738602875118613,True,3,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,1.2663182976033016
412,BULLISH_SINGULARITY,long,2025-12-04 16:00:00,91975.44,-0.4261384546083199,0.0225842940807305,1.1018488981228227,-0.29267383085617255,-0.005328422654652334,0.8059665206194436,0,2025-12-04 16:00:00,91975.44,-0.4261384546083199,0.0225842940807305,1.1018488981228227,0.0,True,30,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,1.9846493803128307
413,BULLISH_SINGULARITY,long,2025-12-04 20:00:00,92078.06,-0.4692798638821703,0.034841628230658,0.4430829164879887,-0.34000563848991705,0.004145152469132016,0.7402531770330305,3,2025-12-05 08:00:00,91351.43,-0.6428161602385143,0.0561523723766079,0.6394909372893519,0.789145644467319,True,26,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,2.6812935495372203
414,BULLISH_SINGULARITY,long,2025-12-05 00:00:00,92142.75,-0.5183133776637644,0.0441196424791976,0.4429617224785224,-0.3921450905896667,0.01530393342815,0.6778957426631788,5,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,3.052557037857028,False,23,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.004800176961758
415,BULLISH_SINGULARITY,long,2025-12-05 04:00:00,92258.65,-0.5743592402305543,0.0497430948246998,0.360941485003295,-0.4451642009281734,0.026266783655421566,0.6307076009330513,10,2025-12-06 20:00:00,89236.79,-0.3827231667383645,0.1250356232809376,0.3853863236490551,3.2754218710115537,False,17,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.114527315471577
416,BULLISH_SINGULARITY,long,2025-12-05 08:00:00,91351.43,-0.6428161602385143,0.0561523723766079,0.6394909372893519,-0.5003281742039034,0.036057017692518435,0.6638523404137586,9,2025-12-06 20:00:00,89236.79,-0.3827231667383645,0.1250356232809376,0.3853863236490551,2.3148406105958053,False,17,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.114527315471577
417,BULLISH_SINGULARITY,long,2025-12-05 12:00:00,90459.35,-0.723700723181589,0.0662038238851967,1.3417095818970066,-0.5591013033008186,0.04560747597951508,0.7216725902131644,8,2025-12-06 20:00:00,89236.79,-0.3827231667383645,0.1250356232809376,0.3853863236490551,1.3515020835325615,False,17,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.114527315471577
418,BULLISH_SINGULARITY,long,2025-12-05 16:00:00,89629.26,-0.8044685263564901,0.0825244090377184,1.5717079339715136,-0.6221563152588471,0.05559749513901307,0.7999824295212797,1,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,0.33384187262061654,True,23,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.004800176961758
419,BULLISH_SINGULARITY,long,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,-0.6934179510172496,0.0670926055729197,0.8302961847434692,0,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,0.0,True,23,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.004800176961758
