时间,收盘价,信号类型,置信度,描述,张力,加速度,量能比率,EMA偏离%,DXY燃料,V705通过,过滤原因
2025-11-09 20:00:00,104722.96,HIGH_OSCILLATION,0.6,高位震荡(T=2.45>0.3),2.4488936151100487,-0.0009861284320238362,1.0617095575204112,0.017156012955949075,0.11860028279793888,True,
2025-11-10 00:00:00,106027.97,HIGH_OSCILLATION,0.6,高位震荡(T=2.46>0.3),2.4591994730938156,-0.0009978008239390768,1.8325127151913254,0.026913804356280956,-0.16774496556955318,False,牛市回调(2.7%)
2025-11-10 04:00:00,106461.45,HIGH_OSCILLATION,0.6,高位震荡(T=2.47>0.3),2.4684969934388956,-0.001008337638686907,0.7671736984164703,0.02806596544315936,-0.16774496556955318,False,牛市回调(2.8%)
2025-11-10 08:00:00,106176.5,HIGH_OSCILLATION,0.6,高位震荡(T=2.48>0.3),2.4767767829919927,-0.0010177307919829737,0.6893652031060056,0.022848320238277455,-0.16774496556955318,False,牛市回调(2.3%)
2025-11-10 12:00:00,105079.99,HIGH_OSCILLATION,0.6,高位震荡(T=2.48>0.3),2.4840305987097646,-0.0010259738353251002,1.610948873066641,0.01110212082270009,-0.16774496556955318,False,高位放量(1.61)
2025-11-10 16:00:00,105817.99,HIGH_OSCILLATION,0.6,高位震荡(T=2.49>0.3),2.4902513524715117,-0.0010330619560248167,0.8206073555022515,0.016441162334626763,-0.16774496556955318,True,
2025-11-10 20:00:00,106011.13,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.4954331142585326,-0.0010389919747262333,0.8701676886267541,0.016525072831229802,-0.16774496556955318,True,
2025-11-11 00:00:00,106456.0,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.4995711137051035,-0.0010437623404500052,1.6641939269156418,0.018773609844497455,-0.16774496556955318,False,高位放量(1.66)
2025-11-11 04:00:00,104783.98,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.5026617400285107,-0.0010473731231637196,1.1116501905944833,0.002507826718053397,-0.16774496556955318,False,高位放量(1.11)
2025-11-11 08:00:00,105311.9,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.50470254034802,-0.0010498260038978025,0.6110541370051449,0.006833846708458835,-0.16774496556955318,True,
2025-11-11 12:00:00,103455.99,HIGH_OSCILLATION,0.6,高位震荡(T=2.51>0.3),2.505692216405059,-0.0010511242624704487,2.687223482891502,-0.009880830255968977,-0.16774496556955318,False,高位放量(2.69)
2025-11-11 16:00:00,103126.39,HIGH_OSCILLATION,0.6,高位震荡(T=2.51>0.3),2.505630619699305,-0.001051272762793154,0.7653258608764207,-0.01180845428307992,-0.16774496556955318,True,
2025-11-11 20:00:00,103058.99,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.5045187450576885,-0.0010502779358620984,0.8274818654927114,-0.01128156079378812,-0.16774496556955318,True,
2025-11-12 00:00:00,103310.0,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.502358722655659,-0.0010481477604131761,0.79983642224826,-0.008035143364019023,0.12906798048048512,True,
2025-11-12 04:00:00,103112.66,HIGH_OSCILLATION,0.6,高位震荡(T=2.50>0.3),2.499153808512312,-0.0010448917413174996,0.6364297277180043,-0.008992761419699674,0.12906798048048512,True,
2025-11-12 08:00:00,105020.83,HIGH_OSCILLATION,0.6,高位震荡(T=2.49>0.3),2.494908373483194,-0.0010405208857711123,1.0206119680418835,0.008448838705125344,0.12906798048048512,True,
2025-11-12 12:00:00,102173.51,HIGH_OSCILLATION,0.6,高位震荡(T=2.49>0.3),2.4896278907767915,-0.0010350476772842399,1.412153527428062,-0.017123735336236366,0.12906798048048512,False,高位放量(1.41)
2025-11-12 16:00:00,101297.31,HIGH_OSCILLATION,0.6,高位震荡(T=2.48>0.3),2.4833189220228267,-0.001028486047562449,1.2717336145444822,-0.02317532482715596,0.12906798048048512,False,高位放量(1.27)
2025-11-12 20:00:00,101654.37,HIGH_OSCILLATION,0.6,高位震荡(T=2.48>0.3),2.4759891019225067,-0.0010208513463552116,0.5452962736810293,-0.017886504874417244,0.12906798048048512,True,
2025-11-13 00:00:00,102130.21,HIGH_OSCILLATION,0.6,高位震荡(T=2.47>0.3),2.467647121512951,-0.0010121603092354547,0.9606693110621363,-0.012038863315382389,0.019352282011696934,True,
2025-11-13 04:00:00,103475.66,HIGH_OSCILLATION,0.6,高位震荡(T=2.46>0.3),2.458302710079892,-0.0010024310235037248,1.1497402339903557,0.0008833338994770114,0.019352282011696934,False,高位放量(1.15)
2025-11-13 08:00:00,102936.5,HIGH_OSCILLATION,0.6,高位震荡(T=2.45>0.3),2.447966615754656,-0.0009916828921769927,0.8732269625371438,-0.003920837493951104,0.019352282011696934,True,
2025-11-13 12:00:00,101382.64,HIGH_OSCILLATION,0.6,高位震荡(T=2.44>0.3),2.4366505848332545,-0.0009799365961651318,1.6601936900748446,-0.017182572428613697,0.019352282011696934,False,高位放量(1.66)
2025-11-13 16:00:00,98682.14,HIGH_OSCILLATION,0.6,高位震荡(T=2.42>0.3),2.424367339857111,-0.0009672140547420938,3.003822293829009,-0.03939460661453455,0.019352282011696934,False,高位放量(3.00)
2025-11-13 20:00:00,99692.02,HIGH_OSCILLATION,0.6,高位震荡(T=2.41>0.3),2.411130556496657,-0.0009535383843104484,1.3821507645666644,-0.02682399097726152,0.019352282011696934,False,高位放量(1.38)
2025-11-14 00:00:00,99139.38,HIGH_OSCILLATION,0.6,高位震荡(T=2.40>0.3),2.3969548392806086,-0.0009389338555947369,1.3070954498678244,-0.02924003351865153,-0.3772198347292073,False,高位放量(1.31)
2025-11-14 04:00:00,97151.98,HIGH_OSCILLATION,0.6,高位震荡(T=2.38>0.3),2.381855696215227,-0.000923425849332915,2.2731464407631545,-0.044267582774262654,-0.3772198347292073,False,高位放量(2.27)
2025-11-14 08:00:00,96167.44,HIGH_OSCILLATION,0.6,高位震荡(T=2.37>0.3),2.3658495123393486,-0.0009070408104969729,1.0711532368386674,-0.04906673639173795,-0.3772198347292073,True,
2025-11-14 12:00:00,96796.14,HIGH_OSCILLATION,0.6,高位震荡(T=2.35>0.3),2.3489535222622706,-0.0008898062011994945,2.6231487350371236,-0.03892787149889467,-0.3772198347292073,False,高位放量(2.62)
2025-11-14 16:00:00,95778.29,HIGH_OSCILLATION,0.6,高位震荡(T=2.33>0.3),2.331185781732887,-0.0008717504523056974,0.9927884790490924,-0.04457217767132108,-0.3772198347292073,True,
2025-11-14 20:00:00,94594.0,HIGH_OSCILLATION,0.6,高位震荡(T=2.31>0.3),2.312565138289637,-0.0008529029138664157,0.9443282652090031,-0.05129130515566972,-0.3772198347292073,True,
2025-11-15 00:00:00,96417.12,HIGH_OSCILLATION,0.6,高位震荡(T=2.29>0.3),2.293111201041924,-0.0008332938044626204,0.7881659511245503,-0.029957415519349145,-0.3772198347292073,True,
2025-11-15 04:00:00,96333.86,HIGH_OSCILLATION,0.6,高位震荡(T=2.27>0.3),2.272844309634689,-0.0008129541595223166,0.4589262660143857,-0.027944176895118317,-0.3772198347292073,True,
2025-11-15 08:00:00,95696.87,HIGH_OSCILLATION,0.6,高位震荡(T=2.25>0.3),2.251785502448727,-0.0007919157787270592,0.4227347070105922,-0.0312003552572119,-0.3772198347292073,True,
2025-11-15 12:00:00,96260.0,HIGH_OSCILLATION,0.6,高位震荡(T=2.23>0.3),2.2299564840901773,-0.000770211172587576,0.36017586359309905,-0.023127082674396584,-0.3772198347292073,True,
2025-11-15 16:00:00,96012.01,HIGH_OSCILLATION,0.6,高位震荡(T=2.21>0.3),2.207379592223358,-0.0007478735082697696,0.3460650137606526,-0.02325829393678316,-0.3772198347292073,True,
2025-11-15 20:00:00,95596.24,HIGH_OSCILLATION,0.6,高位震荡(T=2.18>0.3),2.184077763801751,-0.0007249365547874476,0.37655692962855214,-0.02493534826785588,-0.3772198347292073,True,
2025-11-16 00:00:00,95825.02,HIGH_OSCILLATION,0.6,高位震荡(T=2.16>0.3),2.160074500752525,-0.0007014346276190686,0.3700487504918867,-0.020493390585760156,-0.3772198347292073,True,
2025-11-16 04:00:00,96099.99,HIGH_OSCILLATION,0.6,高位震荡(T=2.14>0.3),2.1353938351704236,-0.0006774025328755151,0.2514089853337512,-0.016025617277688697,-0.3772198347292073,True,
2025-11-16 08:00:00,95627.13,HIGH_OSCILLATION,0.6,高位震荡(T=2.11>0.3),2.110060294077226,-0.0006528755110961626,0.5131124979554361,-0.01891750067175709,-0.3772198347292073,True,
2025-11-16 12:00:00,94573.46,HIGH_OSCILLATION,0.6,高位震荡(T=2.08>0.3),2.0840988638032623,-0.0006278891807660614,0.5144444084564758,-0.026972750290482083,-0.3772198347292073,True,
2025-11-16 16:00:00,94020.0,HIGH_OSCILLATION,0.6,高位震荡(T=2.06>0.3),2.0575349540476595,-0.0006024794816390511,1.724554899295272,-0.029648161725686947,-0.3772198347292073,False,高位放量(1.72)
2025-11-16 20:00:00,94261.44,HIGH_OSCILLATION,0.6,高位震荡(T=2.03>0.3),2.030394361674066,-0.0005766826179907092,1.2430054621729205,-0.02463372610002016,-0.3772198347292073,False,高位放量(1.24)
2025-11-17 00:00:00,95496.77,HIGH_OSCILLATION,0.6,高位震荡(T=2.00>0.3),2.0027032342986146,-0.0005505350018579769,0.8559347347418327,-0.010734631251294615,0.03097304540254581,True,
2025-11-17 04:00:00,95653.77,HIGH_OSCILLATION,0.6,高位震荡(T=1.97>0.3),1.974488033726788,-0.0005240731963751522,0.8147971061565912,-0.008247947516868073,0.03097304540254581,True,
2025-11-17 08:00:00,95565.38,HIGH_OSCILLATION,0.6,高位震荡(T=1.95>0.3),1.9457754992956546,-0.0004973338593068366,0.743920034867855,-0.008298832133732073,0.03097304540254581,True,
2025-11-17 12:00:00,93959.67,HIGH_OSCILLATION,0.6,高位震荡(T=1.92>0.3),1.9165926111776903,-0.0004703536868309044,1.8211390192998689,-0.022638129294499484,0.03097304540254581,False,高位放量(1.82)
2025-11-17 16:00:00,91678.93,HIGH_OSCILLATION,0.6,高位震荡(T=1.89>0.3),1.8869665537019962,-0.00044316935772981125,2.457005983877765,-0.042132811380661606,0.03097304540254581,False,高位放量(2.46)
2025-11-17 20:00:00,92215.14,HIGH_OSCILLATION,0.6,高位震荡(T=1.86>0.3),1.8569246787483071,-0.0004158174779949064,1.8098777077763484,-0.03316675493001156,0.03097304540254581,False,高位放量(1.81)
2025-11-18 00:00:00,90842.72,HIGH_OSCILLATION,0.6,高位震荡(T=1.83>0.3),1.826494469268613,-0.00038833452600517404,2.2647967487065075,-0.04322256938485682,0.04870721058488314,False,高位放量(2.26)
2025-11-18 04:00:00,90512.1,HIGH_OSCILLATION,0.6,高位震荡(T=1.80>0.3),1.795703502990612,-0.0003607567983066051,1.8444539813867047,-0.04244546900018143,0.04870721058488314,False,高位放量(1.84)
2025-11-18 08:00:00,91517.82,HIGH_OSCILLATION,0.6,高位震荡(T=1.76>0.3),1.7645794163564688,-0.00033312035614252444,1.1636983634023335,-0.02886397882977886,0.04870721058488314,False,高位放量(1.16)
2025-11-18 12:00:00,92910.1,HIGH_OSCILLATION,0.6,高位震荡(T=1.73>0.3),1.7331498687495785,-0.0003054609727468627,1.3668987737041747,-0.012765116663915697,0.04870721058488314,False,高位放量(1.37)
2025-11-18 16:00:00,93195.61,HIGH_OSCILLATION,0.6,高位震荡(T=1.70>0.3),1.7014425070611667,-0.00027781408152161013,0.9240605538533991,-0.008812743156700605,0.04870721058488314,True,
2025-11-18 20:00:00,92960.83,HIGH_OSCILLATION,0.6,高位震荡(T=1.67>0.3),1.6694849306475525,-0.000250214725202369,0.44331060439703085,-0.0102436730457413,0.04870721058488314,True,
2025-11-19 00:00:00,91874.52,HIGH_OSCILLATION,0.6,高位震荡(T=1.64>0.3),1.6373046567279292,-0.00022269750600911742,0.5676510278135175,-0.019773606356944227,-0.15553056646789723,True,
2025-11-19 04:00:00,91863.64,HIGH_OSCILLATION,0.6,高位震荡(T=1.60>0.3),1.6049290862713492,-0.00019529653695671279,1.0095056662547748,-0.018029583837582457,-0.15553056646789723,True,
2025-11-19 08:00:00,91410.22,HIGH_OSCILLATION,0.6,高位震荡(T=1.57>0.3),1.5723854704204672,-0.00016804539430204102,0.45256275887351693,-0.02074287650078936,-0.15553056646789723,True,
2025-11-19 12:00:00,89951.7,HIGH_OSCILLATION,0.6,高位震荡(T=1.54>0.3),1.5397008774982943,-0.00014097707129079318,1.0278523411592815,-0.03301844753295686,-0.15553056646789723,True,
2025-11-19 16:00:00,88884.56,HIGH_OSCILLATION,0.6,高位震荡(T=1.51>0.3),1.5069021606429338,-0.00011412393318765979,1.4262113245711865,-0.04042433322201408,-0.15553056646789723,False,高位放量(1.43)
2025-11-19 20:00:00,91554.96,HIGH_OSCILLATION,0.6,高位震荡(T=1.47>0.3),1.4740159261138617,-8.751767371162344e-05,0.9839257472507889,-0.010502635616256023,-0.15553056646789723,True,
2025-11-20 00:00:00,92440.32,HIGH_OSCILLATION,0.6,高位震荡(T=1.44>0.3),1.4410685023118666,-6.118927292297904e-05,0.6451346279105891,-0.0008450700597128564,0.07543707103474445,True,
2025-11-20 04:00:00,92320.18,HIGH_OSCILLATION,0.6,高位震荡(T=1.41>0.3),1.4080859095532612,-3.516895661026531e-05,0.6369641430326772,-0.0019398627369320318,0.07543707103474445,True,
2025-11-20 08:00:00,91934.0,HIGH_OSCILLATION,0.6,高位震荡(T=1.38>0.3),1.375093830637405,-9.486157250826466e-06,0.541882763908292,-0.0055356609137922315,0.07543707103474445,True,
2025-11-20 12:00:00,89869.88,HIGH_OSCILLATION,0.6,高位震荡(T=1.34>0.3),1.3421175822449591,1.583052341036506e-05,1.0232145861052302,-0.025276970901657474,0.07543707103474445,False,无向下动能(a=0.000)
2025-11-20 16:00:00,86921.28,HIGH_OSCILLATION,0.6,高位震荡(T=1.31>0.3),1.3091820872026196,4.0753350106337294e-05,2.6137249049167908,-0.052088264936742894,0.07543707103474445,False,无向下动能(a=0.000)
2025-11-20 20:00:00,86637.23,HIGH_OSCILLATION,0.6,高位震荡(T=1.28>0.3),1.276311847648366,6.52554880857803e-05,0.7678667812023796,-0.05019395042185704,0.07543707103474445,False,无向下动能(a=0.000)
2025-11-21 00:00:00,85821.34,HIGH_OSCILLATION,0.6,高位震荡(T=1.24>0.3),1.2435309191294797,8.931103536746754e-05,1.0176873403599653,-0.05380939495986811,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-21 04:00:00,84049.39,HIGH_OSCILLATION,0.6,高位震荡(T=1.21>0.3),1.2108628856637988,0.0001128950532054418,2.1444033134280263,-0.06682688892980265,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-21 08:00:00,82309.66,HIGH_OSCILLATION,0.6,高位震荡(T=1.18>0.3),1.1783308357928177,0.00013598359469968457,2.345188179657952,-0.0785831952969757,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-21 12:00:00,82932.47,HIGH_OSCILLATION,0.6,高位震荡(T=1.15>0.3),1.1459573396533742,0.00015855373153761398,3.0309601652260914,-0.0652359465696691,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-21 16:00:00,84209.3,HIGH_OSCILLATION,0.6,高位震荡(T=1.11>0.3),1.1137644270927398,0.00018058357880912368,1.0504036539642532,-0.04622582581210315,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-21 20:00:00,85129.43,HIGH_OSCILLATION,0.6,高位震荡(T=1.08>0.3),1.0817735668500124,0.00020205231790693112,0.5658841851131196,-0.032505133291195205,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 00:00:00,84440.47,HIGH_OSCILLATION,0.6,高位震荡(T=1.05>0.3),1.0500056468247199,0.00022294021743496373,0.3908913180197139,-0.036634440563790616,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 04:00:00,84580.06,HIGH_OSCILLATION,0.6,高位震荡(T=1.02>0.3),1.018480955451594,0.00024322865216652723,0.2969288873633745,-0.031810724637353696,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 08:00:00,84098.94,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.987219164198431,0.00026290011996310536,0.44656974478239847,-0.033884435726097326,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 12:00:00,84284.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.96>0.3),0.9562393112019857,0.0002819382567175177,0.363726686907011,-0.02882094470469174,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 16:00:00,84609.76,HIGH_OSCILLATION,0.6,高位震荡(T=0.93>0.3),0.9255597860547753,0.00030032784923494926,0.1856669033538673,-0.022734327767285175,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-22 20:00:00,84739.74,HIGH_OSCILLATION,0.6,高位震荡(T=0.90>0.3),0.8951983157536799,0.00031805484611502344,0.23941081119313076,-0.019249757522971197,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 00:00:00,86308.54,HIGH_OSCILLATION,0.6,高位震荡(T=0.87>0.3),0.8651719518191426,0.0003351063665580911,0.586983418150157,-0.0009889856213391773,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 04:00:00,85782.19,HIGH_OSCILLATION,0.6,高位震荡(T=0.84>0.3),0.8354970585917912,0.0003514707071858858,0.43771667719344454,-0.00641132645426209,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 08:00:00,86331.28,HIGH_OSCILLATION,0.6,高位震荡(T=0.81>0.3),0.8061893027112224,0.000367137346782509,0.31805931857490977,-4.649248813802839e-05,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 12:00:00,87087.44,HIGH_OSCILLATION,0.6,高位震荡(T=0.78>0.3),0.7772636437796943,0.00038209694904078884,0.5302296527157068,0.00787567760984613,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 16:00:00,87325.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.75>0.3),0.7487343262114441,0.00039634136327793,0.5647737687815152,0.009603476820197401,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-23 20:00:00,86830.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.72>0.3),0.7206148722663634,0.0004098636231695263,0.5505684973105135,0.0035095817232700965,0.022767490520035735,False,无向下动能(a=0.000)
2025-11-24 00:00:00,87460.02,HIGH_OSCILLATION,0.6,高位震荡(T=0.69>0.3),0.6929180762647603,0.0004226579434775113,0.7473740379865549,0.009753111968722035,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-24 04:00:00,87050.39,HIGH_OSCILLATION,0.6,高位震荡(T=0.67>0.3),0.6656559999779882,0.000434719714831,0.5759127615593909,0.00454317485150547,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-24 08:00:00,86264.72,HIGH_OSCILLATION,0.6,高位震荡(T=0.64>0.3),0.6388399691877875,0.00044604549657145665,0.6287741123801397,-0.0040942656460552064,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-24 12:00:00,86616.44,HIGH_OSCILLATION,0.6,高位震荡(T=0.61>0.3),0.6124805714052647,0.00045663300767784243,0.9155202904784084,-3.0528264821203056e-05,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-24 16:00:00,88327.29,HIGH_OSCILLATION,0.6,高位震荡(T=0.59>0.3),0.5865876547385621,0.00046648111582026086,1.3183240146413457,0.017809263454650358,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-24 20:00:00,88300.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.56>0.3),0.5611703278964179,0.000475589824558309,0.8296394971472524,0.01580239997718784,0.09278329464794102,False,无向下动能(a=0.000)
2025-11-25 00:00:00,87822.12,HIGH_OSCILLATION,0.6,高位震荡(T=0.54>0.3),0.5362369613130122,0.0004839602587386471,0.7666442905798085,0.009314211791374195,0.26759098363106726,False,无向下动能(a=0.000)
2025-11-25 04:00:00,87384.81,HIGH_OSCILLATION,0.6,高位震荡(T=0.51>0.3),0.5117951893777275,0.0004915946481208744,0.9457601363491657,0.0038783377341520824,0.26759098363106726,False,无向下动能(a=0.000)
2025-11-25 08:00:00,87361.71,HIGH_OSCILLATION,0.6,高位震荡(T=0.49>0.3),0.48785191375171316,0.000498496309270402,1.053131692561778,0.003267748237750891,0.26759098363106726,False,无向下动能(a=0.000)
2025-11-25 12:00:00,86988.94,HIGH_OSCILLATION,0.6,高位震荡(T=0.46>0.3),0.4644133077514732,0.0005046696257743899,1.4557053445062424,-0.0009167638103429043,0.26759098363106726,False,无向下动能(a=0.001)
2025-11-25 16:00:00,86882.85,HIGH_OSCILLATION,0.6,高位震荡(T=0.44>0.3),0.4414848217780546,0.0005101200268213257,0.9611819749803725,-0.0019322641428521218,0.26759098363106726,False,无向下动能(a=0.001)
2025-11-25 20:00:00,87369.96,HIGH_OSCILLATION,0.6,高位震荡(T=0.42>0.3),0.4190711897688319,0.0005148539641959271,0.7461841484748045,0.0033133646349251694,0.26759098363106726,False,无向下动能(a=0.001)
2025-11-26 00:00:00,87119.92,HIGH_OSCILLATION,0.6,高位震荡(T=0.40>0.3),0.39717643664735425,0.0005188788877450445,0.6584954006199814,0.0003999142252643399,0.08494456475804475,False,无向下动能(a=0.001)
2025-11-26 04:00:00,87935.05,HIGH_OSCILLATION,0.6,高位震荡(T=0.38>0.3),0.3758038867452486,0.0005222032193720194,0.5376129497774514,0.00882233847422658,0.08494456475804475,False,无向下动能(a=0.001)
2025-11-26 08:00:00,87095.79,HIGH_OSCILLATION,0.6,高位震荡(T=0.35>0.3),0.3549561731687372,0.0005248363255941912,0.6642707791511383,-0.000729250966382913,0.08494456475804475,False,无向下动能(a=0.001)
2025-11-26 12:00:00,86978.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.33>0.3),0.33463524808100026,0.0005267884887745211,1.243760289236652,-0.001882896462655246,0.08494456475804475,False,无向下动能(a=0.001)
2025-11-26 16:00:00,89957.36,HIGH_OSCILLATION,0.6,高位震荡(T=0.31>0.3),0.3148423938702959,0.0005280708770325493,2.059565563334142,0.029140289038874355,0.08494456475804475,False,牛市回调(2.9%)
2025-12-19 12:00:00,87951.87,LOW_OSCILLATION,0.6,低位震荡(T=-0.30<-0.3),-0.30090141795040887,-0.0001551643770004163,1.622926694969814,0.0075647667993666646,-0.18291953050420295,True,
2025-12-19 16:00:00,87845.92,LOW_OSCILLATION,0.6,低位震荡(T=-0.31<-0.3),-0.30682135385539433,-0.0001585443084854976,1.2069714693613462,0.005742685521449209,-0.18291953050420295,True,
2025-12-19 20:00:00,88136.94,LOW_OSCILLATION,0.6,低位震荡(T=-0.31<-0.3),-0.31290317491052916,-0.00016188515014936566,0.5232807235285725,0.008203223080666955,-0.18291953050420295,True,
2025-12-20 00:00:00,88214.98,LOW_OSCILLATION,0.6,低位震荡(T=-0.32<-0.3),-0.31915017115495353,-0.0001651751892895459,0.2870710028691103,0.008222525113610378,-0.18291953050420295,True,
2025-12-20 04:00:00,88275.41,LOW_OSCILLATION,0.6,低位震荡(T=-0.33<-0.3),-0.32556556978982243,-0.000168402390444522,0.23371101383516943,0.008057473927091807,-0.18291953050420295,True,
2025-12-20 08:00:00,88277.66,LOW_OSCILLATION,0.6,低位震荡(T=-0.33<-0.3),-0.3321525228467407,-0.0001715544220493581,0.2419658612399053,0.007307716548271398,-0.18291953050420295,True,
2025-12-20 12:00:00,88178.71,LOW_OSCILLATION,0.6,低位震荡(T=-0.34<-0.3),-0.3389140945876402,-0.00017461868398127578,0.39191157272069793,0.005586901689360201,-0.18291953050420295,True,
2025-12-20 16:00:00,88232.92,LOW_OSCILLATION,0.6,低位震荡(T=-0.35<-0.3),-0.34585324866457723,-0.00017758233603748508,0.17388078699361215,0.005610831909466008,-0.18291953050420295,True,
2025-12-20 20:00:00,88360.9,LOW_OSCILLATION,0.6,低位震荡(T=-0.35<-0.3),-0.3529728350687284,-0.0001804323272141528,0.21503335154887251,0.006391864921868893,-0.18291953050420295,True,
2025-12-21 00:00:00,88070.64,LOW_OSCILLATION,0.6,低位震荡(T=-0.36<-0.3),-0.36027557689865547,-0.00018315542577590493,0.36397534041771545,0.0027912124154655057,-0.18291953050420295,True,
2025-12-21 04:00:00,88174.79,LOW_OSCILLATION,0.6,低位震荡(T=-0.37<-0.3),-0.36776405697861775,-0.0001857382500352056,0.171164550180714,0.003596954094303261,-0.18291953050420295,True,
2025-12-21 08:00:00,88601.57,LOW_OSCILLATION,0.6,低位震荡(T=-0.38<-0.3),-0.3754407043583799,-0.00018816729979986846,0.5437782009897983,0.007643176000494916,-0.18291953050420295,True,
2025-12-21 12:00:00,88067.95,LOW_OSCILLATION,0.6,低位震荡(T=-0.38<-0.3),-0.38330778072652577,-0.00019042898838372846,0.8231504676797163,0.001424289832743611,-0.18291953050420295,True,
2025-12-21 16:00:00,88484.01,LOW_OSCILLATION,0.6,低位震荡(T=-0.39<-0.3),-0.3913673667698703,-0.0001925096751986266,0.4684814456628637,0.005565840976617995,-0.18291953050420295,True,
2025-12-21 20:00:00,88658.86,LOW_OSCILLATION,0.6,低位震荡(T=-0.40<-0.3),-0.39962134851195974,-0.00019439569874496465,0.3441315064046015,0.006828666587578752,-0.18291953050420295,True,
2025-12-22 00:00:00,88774.12,LOW_OSCILLATION,0.6,低位震荡(T=-0.41<-0.3),-0.40807140366411826,-0.0001960734100690531,1.3189311505630081,0.0073568738183050625,0.24205302585106053,True,
2025-12-22 04:00:00,89170.1,LOW_OSCILLATION,0.6,低位震荡(T=-0.42<-0.3),-0.4167189880227837,-0.00019752920650689676,0.6897853010594227,0.010709544184664254,0.24205302585106053,True,
2025-12-22 08:00:00,89945.43,LOW_OSCILLATION,0.6,低位震荡(T=-0.43<-0.3),-0.42556532194715163,-0.00019874956570253843,1.428029198200341,0.017608005513824476,0.24205302585106053,True,
2025-12-22 12:00:00,89726.92,LOW_OSCILLATION,0.6,低位震荡(T=-0.43<-0.3),-0.4346113769513513,-0.00019972107983173837,2.1332942322668305,0.013674644070566426,0.24205302585106053,True,
2025-12-22 16:00:00,88052.43,LOW_OSCILLATION,0.6,低位震荡(T=-0.44<-0.3),-0.44385786244550357,-0.0002004304899525522,1.3816121412370719,-0.004745694536602525,0.24205302585106053,True,
2025-12-22 20:00:00,88620.79,LOW_OSCILLATION,0.6,低位震荡(T=-0.45<-0.3),-0.45330521266004214,-0.00020086472038632897,0.9512552312578003,0.0015183672320986928,0.24205302585106053,True,
2025-12-23 00:00:00,88170.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.46<-0.3),-0.4629535737877019,-0.00020101091312119124,0.9940232216758469,-0.003236608649948191,0.09001000374783524,True,
2025-12-23 04:00:00,87574.79,LOW_OSCILLATION,0.6,低位震荡(T=-0.47<-0.3),-0.472802791377461,-0.00020085646209933028,1.3120876895738125,-0.009024941406161434,0.09001000374783524,True,
2025-12-23 08:00:00,87856.65,LOW_OSCILLATION,0.6,低位震荡(T=-0.48<-0.3),-0.4828523980145885,-0.00020038904736841,0.9277276007928297,-0.0052826577799391875,0.09001000374783524,True,
2025-12-23 12:00:00,87443.45,LOW_OSCILLATION,0.6,低位震荡(T=-0.49<-0.3),-0.4931016013207021,-0.00019959666898605732,2.035266008587535,-0.009020826468146526,0.09001000374783524,True,
2025-12-23 16:00:00,87752.87,LOW_OSCILLATION,0.6,低位震荡(T=-0.50<-0.3),-0.5035492723074733,-0.00019846768065762133,1.7949081649775216,-0.004991687908505276,0.09001000374783524,True,
2025-12-23 20:00:00,87486.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.51<-0.3),-0.5141939341172068,-0.0001969908229623729,1.2713990188632958,-0.007259618049895202,0.09001000374783524,True,
